"Points:0","Points:1","Points:2","U:0","U:1","U:2","blendedIndicatorU","k","nut","omega","p"
0.025,0.024,0.005,-0.0012606,0.00049293,0,0,6.3051e-08,2.9681e-08,2.1243,0.0152
0.075,0.024,0.005,-0.002912,0.0006546,-1.2711e-24,0,3.452e-07,1.625e-07,2.1243,0.015196
0.025,0.072,0.005,-0.00094455,0.0020162,-1.174e-24,0,1.6039e-07,8.1926e-08,1.9578,0.015195
0.125,0.024,0.005,-0.0042304,-0.00020358,1.3375e-39,0,1.1492e-06,5.4099e-07,2.1243,0.015194
0.075,0.072,0.005,-0.0017421,0.0018971,-8.886e-24,0,1.3987e-06,1.6791e-06,0.83297,0.015189
0.025,0.12,0.005,-0.00039345,0.0027955,-8.3414e-25,0,7.9536e-08,4.0626e-08,1.9578,0.015189
0.175,0.024,0.005,-0.0046396,-0.0010591,-1.204e-38,0,3.1708e-06,1.4926e-06,2.1243,0.015201
0.125,0.072,0.005,-0.0020441,0.00089228,2.4302e-24,0,5.1038e-06,7.6986e-06,0.66296,0.015185
0.075,0.12,0.005,-0.00013698,0.0025005,1.886e-24,0,1.4458e-06,2.581e-06,0.56019,0.015185
0.025,0.168,0.005,2.7829e-05,0.0024899,-2.8493e-25,0,8.8376e-08,4.5141e-08,1.9578,0.015187
0.225,0.024,0.005,-0.0028979,-0.0017507,9.8768e-24,0,7.2864e-06,3.43e-06,2.1243,0.01522
0.175,0.072,0.005,-0.00042892,-0.00095058,-7.19e-24,0,1.52e-05,3.0717e-05,0.49485,0.01519
0.125,0.12,0.005,0.00080788,0.00029403,0,0,8.9098e-06,2.1607e-05,0.41236,0.015183
0.075,0.168,0.005,0.00064512,0.001735,-1.6857e-24,0,2.3189e-06,4.1769e-06,0.55519,0.015186
0.025,0.216,0.005,0.00024334,0.0019549,-4.1197e-25,0,1.9869e-07,1.0149e-07,1.9578,0.015187
0.275,0.024,0.005,-0.00045829,-0.0023766,-3.4471e-24,0,1.1868e-05,5.5866e-06,2.1243,0.015242
0.225,0.072,0.005,0.0018941,-0.003123,-4.1313e-24,0,2.8136e-05,5.3784e-05,0.52313,0.015207
0.175,0.12,0.005,0.003064,-0.0030916,6.7471e-25,0,2.2996e-05,5.2197e-05,0.44055,0.015186
0.125,0.168,0.005,0.0025487,-0.0016998,9.0367e-25,0,1.5061e-05,3.0228e-05,0.49823,0.015185
0.075,0.216,0.005,0.0011796,0.00016356,9.7414e-25,0,5.3609e-06,8.0045e-06,0.66974,0.015188
0.025,0.264,0.005,0.00032494,0.0012218,1.9087e-24,0,4.4454e-07,2.2707e-07,1.9578,0.015186
0.325,0.024,0.005,0.003499,-0.00301,-3.3188e-24,0,1.5841e-05,7.4571e-06,2.1243,0.01526
0.275,0.072,0.005,0.005023,-0.004683,4.8527e-24,0,3.9006e-05,7.1566e-05,0.54503,0.015227
0.225,0.12,0.005,0.0061282,-0.0061127,-3.5907e-24,0,3.6179e-05,7.8225e-05,0.46249,0.015198
0.175,0.168,0.005,0.0059778,-0.0061231,5.0775e-25,0,2.9854e-05,5.8526e-05,0.5101,0.015186
0.125,0.216,0.005,0.0043904,-0.0048703,3.48e-26,0,2.1659e-05,3.4921e-05,0.62021,0.015188
0.075,0.264,0.005,0.0023526,-0.0027115,0,0,1.0601e-05,1.2179e-05,0.87041,0.015189
0.025,0.312,0.005,0.00055697,-6.1077e-05,2.0049e-24,0,9.8059e-07,5.0087e-07,1.9578,0.015184
0.375,0.024,0.005,0.0060892,-0.003801,0,0,1.8786e-05,8.8432e-06,2.1243,0.015262
0.325,0.072,0.005,0.0086813,-0.005393,-3.2629e-24,0,4.8155e-05,8.6802e-05,0.55478,0.015236
0.275,0.12,0.005,0.0095432,-0.0080161,-3.7245e-24,0,4.7984e-05,9.8369e-05,0.46552,0.015209
0.225,0.168,0.005,0.0097901,-0.0095864,-1.3794e-25,0,4.2978e-05,8.6353e-05,0.49771,0.01519
0.175,0.216,0.005,0.008934,-0.010077,-3.4046e-39,0,3.6922e-05,6.3799e-05,0.57872,0.015184
0.125,0.264,0.005,0.0069248,-0.0093369,1.2884e-39,0,2.8106e-05,3.9062e-05,0.71952,0.015187
0.075,0.312,0.005,0.0041147,-0.0068668,8.2266e-25,0,1.586e-05,1.5601e-05,1.0167,0.015188
0.025,0.36,0.005,0.0012276,-0.0026131,0,0,2.3281e-06,1.1892e-06,1.9578,0.015181
0.425,0.024,0.005,0.010478,-0.0034194,0,0,2.1202e-05,9.9806e-06,2.1243,0.01524
0.375,0.072,0.005,0.012526,-0.0055335,-5.3871e-24,0,5.5954e-05,0.00010019,0.55851,0.015225
0.325,0.12,0.005,0.01308,-0.008903,1.1124e-24,0,5.8644e-05,0.00011574,0.45819,0.015208
0.275,0.168,0.005,0.013254,-0.011422,9.4455e-25,0,5.5284e-05,0.00011649,0.47457,0.01519
0.225,0.216,0.005,0.012703,-0.013144,1.3265e-24,0,5.0815e-05,9.6457e-05,0.52682,0.015178
0.175,0.264,0.005,0.011306,-0.013973,-5.8736e-39,0,4.4632e-05,7.2065e-05,0.61933,0.015175
0.125,0.312,0.005,0.0090301,-0.013627,1.3432e-24,0,3.5403e-05,4.5766e-05,0.77356,0.015178
0.075,0.36,0.005,0.0057766,-0.011507,-1.6745e-24,0,2.1867e-05,2.0134e-05,1.086,0.015181
0.025,0.408,0.005,0.0020431,-0.0063282,-6.2575e-25,0,4.4829e-06,2.2898e-06,1.9578,0.015171
0.475,0.024,0.005,0.014692,-0.003101,-5.5946e-24,0,2.2746e-05,1.0707e-05,2.1243,0.0152
0.425,0.072,0.005,0.016289,-0.0054489,-3.5337e-24,0,6.2068e-05,0.00011157,0.5563,0.015195
0.375,0.12,0.005,0.016561,-0.0091107,-2.6854e-24,0,6.8159e-05,0.00013699,0.44538,0.015191
0.325,0.168,0.005,0.016495,-0.012134,1.5902e-39,0,6.6984e-05,0.00014929,0.44869,0.015176
0.275,0.216,0.005,0.015868,-0.014541,1.9497e-24,0,6.4442e-05,0.00013438,0.47954,0.015163
0.225,0.264,0.005,0.014625,-0.0163,2.6872e-24,0,6.0816e-05,0.00011315,0.53749,0.015156
0.175,0.312,0.005,0.012709,-0.017317,1.6993e-24,0,5.4752e-05,8.6841e-05,0.63049,0.015156
0.125,0.36,0.005,0.01007,-0.017393,2.2399e-26,0,4.4835e-05,5.713e-05,0.7848,0.01516
0.075,0.408,0.005,0.0065573,-0.015864,1.8197e-38,0,2.921e-05,2.6704e-05,1.0938,0.015162
0.025,0.456,0.005,0.0025439,-0.011267,-7.003e-24,0,7.1966e-06,3.6759e-06,1.9578,0.015142
0.525,0.024,0.005,0.018254,-0.0027777,-1.2209e-23,0,2.3595e-05,1.1107e-05,2.1243,0.015148
0.475,0.072,0.005,0.01974,-0.0051955,-6.6453e-24,0,6.6771e-05,0.00012109,0.55142,0.015153
0.425,0.12,0.005,0.019834,-0.0088991,2.1977e-24,0,7.6402e-05,0.00016323,0.43,0.015158
0.375,0.168,0.005,0.019485,-0.012118,5.103e-24,0,7.7722e-05,0.00018383,0.42278,0.01515
0.325,0.216,0.005,0.018677,-0.014908,-9.9809e-39,0,7.7484e-05,0.00017643,0.43917,0.015137
0.275,0.264,0.005,0.017374,-0.017207,-5.7575e-25,0,7.6557e-05,0.00016193,0.47276,0.015128
0.225,0.312,0.005,0.015563,-0.018992,-1.7911e-24,0,7.3731e-05,0.00013927,0.5294,0.015125
0.175,0.36,0.005,0.013223,-0.020203,-4.2262e-24,0,6.7635e-05,0.00010958,0.61723,0.015126
0.125,0.408,0.005,0.010298,-0.020638,-5.2456e-40,0,5.652e-05,7.3928e-05,0.76452,0.015129
0.075,0.456,0.005,0.0065385,-0.019611,1.64e-25,0,3.7984e-05,3.5735e-05,1.063,0.015126
0.025,0.50502,0.005,0.0024183,-0.015484,-3.4812e-25,0,1.0251e-05,5.236e-06,1.9578,0.015086
0.575,0.024,0.005,0.021494,-0.0024588,3.5263e-24,0,2.3937e-05,1.1268e-05,2.1243,0.015082
0.525,0.072,0.005,0.022979,-0.0047754,1.8274e-38,0,7.0406e-05,0.00012886,0.54638,0.015098
0.475,0.12,0.005,0.022857,-0.0084003,-2.6299e-24,0,8.338e-05,0.00019294,0.41431,0.015112
0.425,0.168,0.005,0.022236,-0.011654,-1.4382e-38,0,8.725e-05,0.00021898,0.39844,0.01511
0.375,0.216,0.005,0.021204,-0.014629,3.51e-39,0,8.9473e-05,0.00022113,0.40461,0.015101
0.325,0.264,0.005,0.019774,-0.017254,-4.1244e-24,0,9.1182e-05,0.00021583,0.42248,0.015091
0.275,0.312,0.005,0.017951,-0.019488,-6.4136e-24,0,9.1432e-05,0.00020096,0.45498,0.015085
0.225,0.36,0.005,0.015732,-0.021332,-2.0643e-24,0,8.903e-05,0.00017575,0.50657,0.015084
0.175,0.408,0.005,0.013098,-0.022737,2.3745e-25,0,8.2479e-05,0.00014052,0.58696,0.015086
0.125,0.456,0.005,0.0099845,-0.023545,-3.0631e-24,0,6.9743e-05,9.6098e-05,0.72575,0.015084
0.075,0.50502,0.005,0.0061886,-0.023195,-1.9751e-25,0,4.7807e-05,4.7034e-05,1.0164,0.01507
0.025,0.55506,0.005,0.0022313,-0.019651,8.0335e-24,0,1.365e-05,6.9722e-06,1.9578,0.015014
0.625,0.024,0.005,0.024411,-0.0021621,1.5272e-24,0,2.3911e-05,1.1256e-05,2.1243,0.015005
0.575,0.072,0.005,0.025992,-0.0042836,7.0594e-24,0,7.2977e-05,0.00013473,0.54163,0.015031
0.525,0.12,0.005,0.025637,-0.0077434,0,0,8.9077e-05,0.00022297,0.3995,0.015054
0.475,0.168,0.005,0.024771,-0.010923,-2.2994e-24,0,9.5467e-05,0.00025359,0.37647,0.01506
0.425,0.216,0.005,0.023513,-0.013958,-4.539e-24,0,0.00010012,0.00026707,0.37488,0.015055
0.375,0.264,0.005,0.021922,-0.016755,-4.3091e-24,0,0.00010424,0.00027247,0.38257,0.015046
0.325,0.312,0.005,0.020031,-0.019264,-4.7261e-24,0,0.00010718,0.0002684,0.39933,0.015039
0.275,0.36,0.005,0.017847,-0.021486,-4.317e-24,0,0.00010801,0.00025193,0.42872,0.015035
0.225,0.408,0.005,0.015355,-0.023422,-2.1713e-24,0,0.00010554,0.00022263,0.47406,0.015035
0.175,0.456,0.005,0.01254,-0.025047,4.4324e-25,0,9.8153e-05,0.00017943,0.54702,0.015035
0.125,0.50502,0.005,0.0093369,-0.026284,-4.4642e-24,0,8.346e-05,0.000123,0.67854,0.015026
0.075,0.55506,0.005,0.0057011,-0.026578,1.1674e-24,0,5.815e-05,6.0183e-05,0.96622,0.014999
0.025,0.60511,0.005,0.0020248,-0.023417,-7.4283e-24,0,1.7255e-05,8.8138e-06,1.9578,0.014933
0.675,0.024,0.005,0.026978,-0.0018914,7.5443e-24,0,2.3601e-05,1.111e-05,2.1243,0.014924
0.625,0.072,0.005,0.02874,-0.0037956,-6.8104e-24,0,7.4639e-05,0.00013893,0.53725,0.014956
0.575,0.12,0.005,0.028193,-0.0070328,-7.7627e-24,0,9.3461e-05,0.0002422,0.38588,0.014988
0.525,0.168,0.005,0.027114,-0.010053,-2.4576e-24,0,0.00010234,0.00028664,0.35705,0.015
0.475,0.216,0.005,0.025647,-0.013058,0,0,0.00010928,0.00031263,0.34954,0.015001
0.425,0.264,0.005,0.023887,-0.015914,-2.4615e-24,0,0.00011554,0.00033009,0.35002,0.014995
0.375,0.312,0.005,0.021893,-0.018574,-2.3648e-24,0,0.00012073,0.00033807,0.35711,0.014987
0.325,0.36,0.005,0.01969,-0.021029,2.291e-24,0,0.00012415,0.00033359,0.37217,0.014981
0.275,0.408,0.005,0.017272,-0.02328,2.3071e-24,0,0.00012499,0.00031454,0.39738,0.014979
0.225,0.456,0.005,0.014618,-0.025336,2.342e-25,0,0.00012203,0.00027905,0.43731,0.014979
0.175,0.50502,0.005,0.011709,-0.027229,5.2671e-24,0,0.0001136,0.00022512,0.5046,0.014973
0.125,0.55506,0.005,0.0085264,-0.02885,-1.2082e-24,0,9.7384e-05,0.00015468,0.62957,0.014957
0.075,0.60511,0.005,0.0051532,-0.029619,-1.2698e-23,0,6.8493e-05,7.4599e-05,0.91816,0.014921
0.025,0.65515,0.005,0.0018172,-0.026803,-2.9886e-25,0,2.104e-05,1.0747e-05,1.9578,0.014851
0.725,0.024,0.005,0.029218,-0.0016443,1.048e-23,0,2.3069e-05,1.0859e-05,2.1243,0.014842
0.675,0.072,0.005,0.031211,-0.0033352,-3.9805e-24,0,7.5569e-05,0.00014168,0.53339,0.014878
0.625,0.12,0.005,0.030536,-0.0063213,-3.0296e-24,0,9.6717e-05,0.00025889,0.37358,0.014915
0.575,0.168,0.005,0.029281,-0.0091391,2.5292e-24,0,0.00010792,0.00031743,0.33998,0.014933
0.525,0.216,0.005,0.027631,-0.012042,0,0,0.00011692,0.00035639,0.32806,0.01494
0.475,0.264,0.005,0.02571,-0.014874,-2.3914e-24,0,0.00012504,0.0003867,0.32334,0.014938
0.425,0.312,0.005,0.023599,-0.017594,-4.1377e-24,0,0.00013206,0.00040764,0.32397,0.014931
0.375,0.36,0.005,0.021343,-0.020176,2.2197e-24,0,0.00013751,0.00041646,0.33018,0.014925
0.325,0.408,0.005,0.018943,-0.022614,5.8779e-24,0,0.00014083,0.00041024,0.34328,0.014921
0.275,0.456,0.005,0.016384,-0.024922,4.3959e-24,0,0.00014123,0.00038661,0.36531,0.014919
0.225,0.50502,0.005,0.013638,-0.027147,1.0205e-25,0,0.00013761,0.00034236,0.40194,0.014915
0.175,0.55506,0.005,0.010725,-0.02929,5.0351e-24,0,0.00012862,0.00027695,0.46442,0.014904
0.125,0.60511,0.005,0.0076637,-0.031189,8.9922e-24,0,0.0001107,0.00018904,0.58558,0.014882
0.075,0.65515,0.005,0.0045991,-0.032325,-3.1777e-24,0,7.8714e-05,9.0041e-05,0.8742,0.01484
0.025,0.70519,0.005,0.0016153,-0.029811,1.13e-23,0,2.4989e-05,1.2764e-05,1.9578,0.01477
0.775,0.024,0.005,0.031156,-0.001418,-9.7127e-24,0,2.2358e-05,1.0525e-05,2.1243,0.014762
0.725,0.072,0.005,0.03341,-0.0029055,3.255e-24,0,7.5915e-05,0.0001432,0.53014,0.0148
0.675,0.12,0.005,0.03266,-0.0056331,-1.9955e-24,0,9.9003e-05,0.00027303,0.36261,0.01484
0.625,0.168,0.005,0.031271,-0.0082318,2.1862e-24,0,0.00011227,0.00034542,0.32502,0.014862
0.575,0.216,0.005,0.029475,-0.010985,4.5243e-24,0,0.00012309,0.0003973,0.30983,0.014874
0.525,0.264,0.005,0.027413,-0.013734,1.9627e-24,0,0.00013279,0.00044051,0.30144,0.014875
0.475,0.312,0.005,0.025188,-0.016443,-4.149e-25,0,0.0001413,0.00047475,0.29764,0.014871
0.425,0.36,0.005,0.02286,-0.019074,2.1283e-24,0,0.00014829,0.00049709,0.29832,0.014866
0.375,0.408,0.005,0.020443,-0.021614,4.1104e-24,0,0.00015343,0.00050472,0.30398,0.014861
0.325,0.456,0.005,0.017926,-0.024067,3.7244e-24,0,0.00015625,0.00049477,0.3158,0.014858
0.275,0.50502,0.005,0.01528,-0.026479,8.8765e-26,0,0.0001561,0.00046405,0.3364,0.014855
0.225,0.55506,0.005,0.012513,-0.028867,-6.2753e-24,0,0.00015228,0.00041121,0.37031,0.014847
0.175,0.60511,0.005,0.0096898,-0.031189,-7.5129e-25,0,0.00014247,0.00033112,0.43026,0.014831
0.125,0.65515,0.005,0.0068105,-0.033306,3.4664e-24,0,0.00012328,0.00022502,0.54788,0.014805
0.075,0.70519,0.005,0.0040632,-0.034707,5.8999e-24,0,8.8765e-05,0.00010631,0.83499,0.01476
0.025,0.75523,0.005,0.0014227,-0.032459,-1.814e-25,0,2.9099e-05,1.4863e-05,1.9578,0.014694
0.825,0.024,0.005,0.032812,-0.0012094,8.7453e-25,0,2.1502e-05,1.0122e-05,2.1243,0.014685
0.775,0.072,0.005,0.03536,-0.0025031,-3.8619e-24,0,7.5785e-05,0.00014366,0.52755,0.014723
0.725,0.12,0.005,0.034567,-0.0049769,-2.239e-38,0,0.00010047,0.00028468,0.35291,0.014764
0.675,0.168,0.005,0.033086,-0.0073521,1.5836e-24,0,0.00011552,0.00037033,0.31194,0.014788
0.625,0.216,0.005,0.03118,-0.0099306,2.1707e-24,0,0.00012792,0.00043465,0.29429,0.014804
0.575,0.264,0.005,0.029005,-0.012557,1.9432e-24,0,0.00013893,0.00049032,0.28335,0.014809
0.525,0.312,0.005,0.026682,-0.015203,-3.3525e-25,0,0.00014863,0.00053744,0.27655,0.014808
0.475,0.36,0.005,0.024278,-0.01783,2.0263e-24,0,0.00015679,0.00057311,0.27358,0.014804
0.425,0.408,0.005,0.021821,-0.020409,3.2464e-25,0,0.00016324,0.00059434,0.27466,0.014799
0.375,0.456,0.005,0.019311,-0.022937,1.9424e-39,0,0.00016775,0.00059829,0.28039,0.014796
0.325,0.50502,0.005,0.016717,-0.025449,1.9619e-24,0,0.00017003,0.00058231,0.292,0.014792
0.275,0.55506,0.005,0.014043,-0.027963,-1.9533e-25,0,0.00016976,0.00054514,0.31141,0.014787
0.225,0.60511,0.005,0.011339,-0.030464,-3.506e-24,0,0.00016545,0.00048056,0.34428,0.014777
0.175,0.65515,0.005,0.0086581,-0.032927,-4.1519e-24,0,0.00015513,0.00038575,0.40216,0.014758
0.125,0.70519,0.005,0.0059966,-0.035202,-1.4411e-24,0,0.00013515,0.00026176,0.5163,0.01473
0.075,0.75523,0.005,0.0035581,-0.036787,-1.6606e-24,0,9.8633e-05,0.0001232,0.80056,0.014686
0.025,0.80528,0.005,0.0012401,-0.034772,-8.2843e-24,0,3.3372e-05,1.7046e-05,1.9578,0.014626
0.875,0.024,0.005,0.034202,-0.0010156,3.5897e-24,0,2.0527e-05,9.6631e-06,2.1243,0.014613
0.825,0.072,0.005,0.037061,-0.0021267,-6.5607e-24,0,7.5267e-05,0.0001432,0.52561,0.01465
0.775,0.12,0.005,0.036267,-0.0043548,-3.3198e-24,0,0.00010123,0.00029394,0.34439,0.01469
0.725,0.168,0.005,0.034725,-0.0065115,4.2015e-24,0,0.0001178,0.00039202,0.30049,0.014715
0.675,0.216,0.005,0.032744,-0.0089024,3.8923e-24,0,0.00013152,0.00046807,0.28098,0.014733
0.625,0.264,0.005,0.030489,-0.011382,-6.9397e-39,0,0.00014363,0.0005354,0.26826,0.014741
0.575,0.312,0.005,0.028085,-0.013932,-1.9833e-24,0,0.00015425,0.00059456,0.25944,0.014742
0.525,0.36,0.005,0.025614,-0.01651,1.6081e-24,0,0.00016329,0.00064271,0.25407,0.01474
0.475,0.408,0.005,0.023112,-0.019084,1.837e-24,0,0.00017068,0.00067676,0.2522,0.014736
0.425,0.456,0.005,0.020589,-0.021637,1.8826e-25,0,0.00017637,0.00069398,0.25414,0.014733
0.375,0.50502,0.005,0.018013,-0.024198,-1.7209e-24,0,0.0001803,0.00069232,0.26042,0.01473
0.325,0.55506,0.005,0.015391,-0.026773,7.1553e-39,0,0.00018241,0.00067101,0.27184,0.014725
0.275,0.60511,0.005,0.012764,-0.029352,1.6071e-24,0,0.00018177,0.00062416,0.29123,0.014719
0.225,0.65515,0.005,0.010167,-0.03194,-1.5385e-24,0,0.00017722,0.00054804,0.32338,0.014708
0.175,0.70519,0.005,0.0076602,-0.034501,1.4396e-24,0,0.00016674,0.00043942,0.37946,0.014688
0.125,0.75523,0.005,0.0052361,-0.036878,2.8818e-38,0,0.00014637,0.00029859,0.49022,0.01466
0.075,0.80528,0.005,0.0030888,-0.038586,-7.1844e-24,0,0.00010833,0.00014057,0.77067,0.014619
0.025,0.85532,0.005,0.0010673,-0.036775,-1.3057e-25,0,3.7819e-05,1.9317e-05,1.9578,0.014567
0.925,0.024,0.005,0.035343,-0.0008324,-3.8433e-24,0,1.9457e-05,9.1592e-06,2.1243,0.014547
0.875,0.072,0.005,0.038549,-0.0017716,-3.0957e-24,0,7.4415e-05,0.00014194,0.52427,0.014581
0.825,0.12,0.005,0.037762,-0.0037669,-1.3942e-38,0,0.00010142,0.00030095,0.33698,0.014619
0.775,0.168,0.005,0.036191,-0.005709,1.7111e-24,0,0.00011924,0.0004105,0.29047,0.014644
0.725,0.216,0.005,0.034167,-0.0079097,-1.9926e-24,0,0.00013406,0.00049739,0.26952,0.014662
0.675,0.264,0.005,0.031859,-0.010231,-3.6744e-24,0,0.00014705,0.00057539,0.25556,0.014672
0.625,0.312,0.005,0.029397,-0.012663,-1.8549e-24,0,0.0001584,0.00064554,0.24538,0.014676
0.575,0.36,0.005,0.026871,-0.01516,3.3515e-24,0,0.00016809,0.00070505,0.2384,0.014675
0.525,0.408,0.005,0.024328,-0.017691,3.2025e-24,0,0.00017613,0.00075082,0.23458,0.014672
0.475,0.456,0.005,0.021782,-0.020235,1.6018e-24,0,0.00018261,0.00078021,0.23405,0.014669
0.425,0.50502,0.005,0.019209,-0.022806,6.7192e-26,0,0.00018763,0.00079167,0.237,0.014666
0.375,0.55506,0.005,0.016611,-0.025405,-1.5055e-24,0,0.00019131,0.00078498,0.24371,0.014663
0.325,0.60511,0.005,0.014029,-0.028018,1.4892e-24,0,0.00019308,0.00075505,0.25572,0.014659
0.275,0.65515,0.005,0.011487,-0.030651,1.445e-24,0,0.00019231,0.0006987,0.27524,0.014653
0.225,0.70519,0.005,0.009027,-0.033297,-1.349e-24,0,0.00018782,0.0006121,0.30685,0.014642
0.175,0.75523,0.005,0.0067109,-0.035911,1.9166e-24,0,0.00017749,0.00049119,0.36135,0.014622
0.125,0.80528,0.005,0.0045302,-0.038342,4.1543e-24,0,0.00015708,0.000335,0.4689,0.014597
0.075,0.85532,0.005,0.002656,-0.040124,2.952e-24,0,0.00011789,0.00015825,0.74493,0.014561
0.025,0.90536,0.005,0.00090296,-0.038491,-2.1122e-40,0,4.2456e-05,2.1686e-05,1.9578,0.014518
0.975,0.024,0.005,0.03625,-0.0006561,6.1329e-25,0,1.8301e-05,8.6152e-06,2.1243,0.014489
0.925,0.072,0.005,0.039796,-0.0014582,2.6499e-24,0,7.3203e-05,0.00013994,0.5231,0.014518
0.875,0.12,0.005,0.039068,-0.0032061,3.6473e-24,0,0.00010111,0.00030585,0.33058,0.014553
