"Points:0","Points:1","Points:2","U:0","U:1","U:2","blendedIndicatorU","k","nut","omega","p"
1.175,2.6569,0.005,0.076383,0.011373,2.7935e-24,0,0.0009763,0.00061352,1.5913,0.017038
1.125,2.7069,0.005,0.098419,0.007243,-4.8489e-24,0,0.0020824,0.00075211,2.7688,0.017334
1.075,2.7569,0.005,0.14749,0.0023262,-1.0424e-24,0,0.0042014,0.00088598,4.1439,0.017676
1.025,2.807,0.005,0.24075,-0.003797,1.1595e-24,0,0.0061519,0.00077888,5.563,0.017989
0.975,2.86,0.005,0.4015,-0.0043518,5.3747e-25,0,0.0021717,0.00040629,2.9736,0.018488
0.925,2.916,0.005,0.44858,0.00014373,2.4903e-25,0,0.0008057,0.00061665,1.3066,0.018617
0.875,2.972,0.005,0.43509,-0.0025549,1.3941e-24,0,0.0019028,0.00027428,6.9374,0.018834
3.875,0.024,0.005,-0.14135,0.00058884,1.0034e-25,0,0.00052834,0.00012388,4.2648,0.0093635
3.825,0.072,0.005,-0.15564,0.0013223,1.6369e-25,0,0.00045665,0.00031489,1.4502,0.0094387
3.775,0.12,0.005,-0.15439,0.002221,6.6982e-25,0,0.00064126,0.0007249,0.88463,0.009504
3.725,0.168,0.005,-0.14961,0.0029884,-1.4123e-25,0,0.00084381,0.0012166,0.69359,0.0095805
3.675,0.216,0.005,-0.14367,0.0037461,-5.9932e-25,0,0.0010317,0.0017095,0.6035,0.0096527
3.625,0.264,0.005,-0.13729,0.0044781,3.9431e-26,0,0.0012028,0.0021791,0.55198,0.0097217
3.575,0.312,0.005,-0.1307,0.0051838,9.5169e-27,0,0.0013586,0.0026188,0.51879,0.0097883
3.525,0.36,0.005,-0.124,0.0058649,1.4752e-26,0,0.0015,0.0030273,0.49549,0.0098524
3.475,0.408,0.005,-0.11726,0.0065207,3.9173e-25,0,0.0016278,0.0034059,0.47794,0.0099141
3.425,0.456,0.005,-0.11051,0.0071507,-4.2185e-25,0,0.0017423,0.0037564,0.46382,0.0099738
3.375,0.50502,0.005,-0.10365,0.0077654,-3.891e-25,0,0.0018461,0.0040885,0.45155,0.010031
3.325,0.55506,0.005,-0.096716,0.008361,3.7504e-25,0,0.0019381,0.0044011,0.44036,0.010087
3.275,0.60511,0.005,-0.089853,0.0089274,-4.4472e-25,0,0.0020161,0.0046904,0.42983,0.01014
3.225,0.65515,0.005,-0.083086,0.0094664,-3.5636e-25,0,0.0020802,0.0049581,0.41956,0.010193
3.175,0.70519,0.005,-0.076435,0.0099794,9.2138e-26,0,0.0021308,0.0052055,0.40933,0.010244
3.125,0.75523,0.005,-0.06992,0.010465,3.4963e-25,0,0.002168,0.0054335,0.39901,0.010296
3.075,0.80528,0.005,-0.063561,0.01092,9.3437e-26,0,0.0021925,0.0056421,0.3886,0.010348
3.025,0.85532,0.005,-0.057381,0.011342,2.6217e-25,0,0.0022048,0.0058309,0.37813,0.010402
2.975,0.90536,0.005,-0.051392,0.011736,0,0,0.0022059,0.0059993,0.36769,0.010459
2.925,0.9554,0.005,-0.0456,0.012107,-2.8061e-25,0,0.0021966,0.0061466,0.35737,0.010518
2.875,1.0054,0.005,-0.040001,0.012462,3.5493e-25,0,0.002178,0.0062723,0.34724,0.01058
2.825,1.0555,0.005,-0.034589,0.012806,4.0901e-25,0,0.002151,0.0063759,0.33736,0.010645
2.775,1.1055,0.005,-0.029355,0.013143,3.6132e-25,0,0.0021163,0.0064569,0.32777,0.010714
2.725,1.1556,0.005,-0.024287,0.013477,-3.6658e-25,0,0.002075,0.0065151,0.31849,0.010787
2.675,1.2056,0.005,-0.019377,0.01381,-3.857e-25,0,0.0020276,0.0065503,0.30954,0.010864
2.625,1.2557,0.005,-0.014612,0.014145,6.7471e-39,0,0.0019749,0.0065626,0.30093,0.010946
2.575,1.3057,0.005,-0.0099835,0.014482,-8.0676e-25,0,0.0019175,0.006552,0.29266,0.011033
2.525,1.3557,0.005,-0.0054809,0.014824,4.8323e-25,0,0.0018562,0.0065186,0.28475,0.011125
2.475,1.4058,0.005,-0.0010951,0.015171,3.6503e-25,0,0.0017916,0.0064628,0.27721,0.011223
2.425,1.4558,0.005,0.0031831,0.015522,3.5822e-25,0,0.0017243,0.0063847,0.27007,0.011328
2.375,1.5059,0.005,0.0073622,0.015878,1.012e-25,0,0.0016551,0.0062847,0.26336,0.011439
2.325,1.5559,0.005,0.01145,0.016237,-9.4223e-25,0,0.0015845,0.0061644,0.25704,0.011558
2.275,1.606,0.005,0.015452,0.016599,6.4346e-25,0,0.0015128,0.0060259,0.25105,0.011684
2.225,1.656,0.005,0.019373,0.016959,-5.1866e-25,0,0.0014407,0.0058701,0.24542,0.011819
2.175,1.706,0.005,0.023218,0.017317,-8.2915e-33,0,0.0013687,0.0056981,0.2402,0.011962
2.125,1.7561,0.005,0.026988,0.017668,-5.8273e-25,0,0.0012973,0.0055112,0.23539,0.012115
2.075,1.8061,0.005,0.030685,0.018007,2.0077e-25,0,0.0012269,0.0053108,0.23102,0.012278
2.025,1.8562,0.005,0.034309,0.018329,-3.5465e-25,0,0.0011579,0.0050983,0.22712,0.01245
1.975,1.9062,0.005,0.037856,0.018629,3.6593e-38,0,0.0010907,0.0048753,0.22372,0.012634
1.925,1.9563,0.005,0.041322,0.018899,0,0,0.0010254,0.0046432,0.22084,0.012829
1.875,2.0063,0.005,0.044698,0.019131,4.4004e-25,0,0.00096243,0.0044037,0.21855,0.013035
1.825,2.0563,0.005,0.047978,0.019315,-1.416e-24,0,0.00090184,0.0041581,0.21689,0.013252
1.775,2.1064,0.005,0.051148,0.019438,-5.4017e-25,0,0.00084385,0.0038752,0.21595,0.013481
1.725,2.1564,0.005,0.054196,0.019488,-1.5935e-38,0,0.00078865,0.0035799,0.21586,0.013722
1.675,2.2065,0.005,0.057107,0.019447,1.2656e-24,0,0.00073643,0.0032852,0.2168,0.013976
1.625,2.2565,0.005,0.059859,0.019295,2.1591e-24,0,0.00068741,0.0030056,0.21909,0.014243
1.575,2.3066,0.005,0.062411,0.019014,-2.275e-24,0,0.00064201,0.0027689,0.22326,0.014523
1.525,2.3566,0.005,0.064676,0.018605,1.8371e-24,0,0.00060093,0.0025737,0.23044,0.014817
1.475,2.4066,0.005,0.066584,0.01805,-3.9667e-24,0,0.0005649,0.0023217,0.24332,0.015123
1.425,2.4567,0.005,0.068108,0.017331,6.6426e-39,0,0.00053582,0.001991,0.26912,0.015442
1.375,2.5067,0.005,0.069284,0.016381,-2.612e-24,0,0.00051849,0.0015667,0.33094,0.015778
1.325,2.5568,0.005,0.070358,0.015116,3.2396e-24,0,0.00052947,0.0011057,0.47885,0.016126
1.275,2.6068,0.005,0.072444,0.013402,2.1755e-24,0,0.00062734,0.00074898,0.8376,0.016474
1.225,2.6569,0.005,0.080143,0.010827,1.2807e-24,0,0.0010293,0.00062842,1.638,0.016799
1.175,2.7069,0.005,0.10347,0.0067895,-4.6663e-24,0,0.0021673,0.00077889,2.7826,0.017094
1.125,2.7569,0.005,0.15294,0.0020056,2.6957e-24,0,0.0042587,0.00090542,4.105,0.017438
1.075,2.807,0.005,0.24434,-0.0037548,-8.8455e-25,0,0.0061107,0.00079584,5.4677,0.017753
1.025,2.86,0.005,0.3995,-0.0042688,1.0373e-24,0,0.0023043,0.00041974,3.1716,0.018241
0.975,2.916,0.005,0.44787,9.5595e-05,-2.7676e-24,0,0.00083589,0.00060912,1.3723,0.018401
0.925,2.972,0.005,0.434,-0.0025064,-2.5043e-38,0,0.0019512,0.00027775,7.025,0.018609
3.925,0.024,0.005,-0.14231,0.0005902,9.9627e-26,0,0.00053358,0.0001245,4.2859,0.009306
3.875,0.072,0.005,-0.15653,0.0013156,-1.1763e-24,0,0.00046114,0.00031666,1.4562,0.0093803
3.825,0.12,0.005,-0.15521,0.0022091,-3.8052e-25,0,0.00064692,0.00072838,0.88816,0.0094443
3.775,0.168,0.005,-0.15039,0.0029679,5.6916e-25,0,0.00085063,0.0012216,0.69632,0.0095199
3.725,0.216,0.005,-0.14441,0.0037167,-5.0766e-25,0,0.0010395,0.0017159,0.6058,0.0095911
3.675,0.264,0.005,-0.13799,0.0044399,-9.2585e-25,0,0.0012115,0.0021867,0.55404,0.0096591
3.625,0.312,0.005,-0.13136,0.0051359,-9.771e-40,0,0.0013682,0.0026275,0.52072,0.0097248
3.575,0.36,0.005,-0.12463,0.0058067,-1.1204e-26,0,0.0015106,0.0030372,0.49738,0.009788
3.525,0.408,0.005,-0.11785,0.0064517,2.0317e-38,0,0.0016395,0.0034169,0.47983,0.009849
3.475,0.456,0.005,-0.11106,0.00707,1.944e-38,0,0.0017551,0.0037685,0.46574,0.009908
3.425,0.50502,0.005,-0.10416,0.0076716,-6.152e-26,0,0.0018602,0.0041018,0.45351,0.0099648
3.375,0.55506,0.005,-0.097179,0.0082523,6.6737e-26,0,0.0019534,0.0044158,0.44237,0.01002
3.325,0.60511,0.005,-0.090268,0.0088013,2.811e-25,0,0.0020327,0.0047066,0.43189,0.010073
3.275,0.65515,0.005,-0.083454,0.0093201,8.0161e-26,0,0.0020982,0.0049761,0.42165,0.010125
3.225,0.70519,0.005,-0.076756,0.0098115,4.2487e-25,0,0.00215,0.0052259,0.41141,0.010176
3.175,0.75523,0.005,-0.070192,0.010276,3.3646e-25,0,0.0021885,0.0054567,0.40106,0.010226
3.125,0.80528,0.005,-0.063782,0.010712,9.1202e-26,0,0.0022141,0.0056687,0.39059,0.010276
3.075,0.85532,0.005,-0.057549,0.011114,-2.9866e-39,0,0.0022276,0.0058615,0.38004,0.010329
3.025,0.90536,0.005,-0.051511,0.011485,7.9619e-26,0,0.0022297,0.0060342,0.36951,0.010384
2.975,0.9554,0.005,-0.045673,0.011831,4.1479e-25,0,0.0022213,0.0061861,0.35909,0.010442
2.925,1.0054,0.005,-0.040035,0.01216,7.5228e-25,0,0.0022036,0.0063165,0.34886,0.010503
2.875,1.0555,0.005,-0.034586,0.012476,9.7955e-26,0,0.0021774,0.0064249,0.3389,0.010568
2.825,1.1055,0.005,-0.029319,0.012785,0,0,0.0021436,0.0065108,0.32923,0.010636
2.775,1.1556,0.005,-0.02422,0.013091,3.5668e-25,0,0.002103,0.0065739,0.31989,0.010707
2.725,1.2056,0.005,-0.019281,0.013395,2.5674e-38,0,0.0020563,0.006614,0.31089,0.010783
2.675,1.2557,0.005,-0.014489,0.0137,-3.7085e-41,0,0.0020041,0.0066311,0.30224,0.010864
2.625,1.3057,0.005,-0.0098334,0.014007,6.2208e-39,0,0.0019473,0.0066251,0.29393,0.010949
2.575,1.3557,0.005,-0.0053051,0.014319,-7.505e-25,0,0.0018863,0.0065961,0.28598,0.011039
2.525,1.4058,0.005,-0.00089391,0.014635,-2.9585e-25,0,0.001822,0.0065444,0.2784,0.011135
2.475,1.4558,0.005,0.0034095,0.014956,-4.2214e-25,0,0.0017548,0.0064701,0.27122,0.011237
2.425,1.5059,0.005,0.0076139,0.015282,8.9817e-39,0,0.0016855,0.0063735,0.26446,0.011346
2.375,1.5559,0.005,0.011727,0.015613,-4.5377e-25,0,0.0016146,0.0062562,0.25808,0.011462
2.325,1.606,0.005,0.015756,0.015946,-3.3015e-25,0,0.0015425,0.0061203,0.25203,0.011585
2.275,1.656,0.005,0.019705,0.01628,6.6865e-25,0,0.0014698,0.0059665,0.24634,0.011717
2.225,1.706,0.005,0.023579,0.016612,7.2475e-25,0,0.0013971,0.005796,0.24105,0.011856
2.175,1.7561,0.005,0.02738,0.01694,-1.0159e-24,0,0.0013248,0.0056099,0.23616,0.012005
2.125,1.8061,0.005,0.031111,0.017258,-8.5776e-25,0,0.0012535,0.0054097,0.23171,0.012163
2.075,1.8562,0.005,0.034771,0.017562,1.2329e-24,0,0.0011835,0.0051969,0.22773,0.012331
2.025,1.9062,0.005,0.038359,0.017847,-1.0204e-24,0,0.0011151,0.0049729,0.22423,0.012509
1.975,1.9563,0.005,0.041869,0.018105,1.1176e-24,0,0.0010486,0.0047395,0.22126,0.012698
1.925,2.0063,0.005,0.045297,0.018327,-8.1717e-25,0,0.00098437,0.0044978,0.21886,0.012897
1.875,2.0563,0.005,0.048636,0.018502,-8.8219e-38,0,0.00092247,0.00421,0.21708,0.013107
1.825,2.1064,0.005,0.051878,0.018621,-1.0126e-24,0,0.00086313,0.0039128,0.21603,0.013328
1.775,2.1564,0.005,0.055013,0.018667,2.2113e-24,0,0.00080652,0.0036135,0.21582,0.013562
1.725,2.2065,0.005,0.058022,0.018625,-6.3761e-25,0,0.00075286,0.0033192,0.21664,0.013808
1.675,2.2565,0.005,0.060883,0.018477,4.0821e-24,0,0.0007024,0.0030495,0.21883,0.014067
1.625,2.3066,0.005,0.063545,0.018208,-6.4111e-26,0,0.00065565,0.0028291,0.22297,0.014339
1.575,2.3566,0.005,0.065919,0.017825,1.4994e-38,0,0.00061341,0.0026474,0.23029,0.014623
1.525,2.4066,0.005,0.067949,0.017302,1.9489e-32,0,0.00057637,0.0023649,0.24372,0.014921
1.475,2.4567,0.005,0.069635,0.016618,-4.2553e-24,0,0.00054654,0.0020156,0.27115,0.015233
1.425,2.5067,0.005,0.071034,0.015716,1.7025e-24,0,0.00052932,0.0015677,0.33765,0.015562
1.375,2.5568,0.005,0.072437,0.014509,-6.39e-24,0,0.00054319,0.001094,0.49653,0.015902
1.325,2.6068,0.005,0.075091,0.012852,3.8734e-24,0,0.00065223,0.00074888,0.87094,0.016242
1.275,2.6569,0.005,0.08384,0.010309,2.8675e-24,0,0.0010833,0.0006451,1.6793,0.01656
1.225,2.7069,0.005,0.10836,0.0063581,6.781e-24,0,0.0022487,0.00080544,2.7919,0.016854
1.175,2.7569,0.005,0.15815,0.0017171,-4.4744e-24,0,0.0043075,0.00092434,4.0645,0.017195
1.125,2.807,0.005,0.24773,-0.0037147,1.1421e-24,0,0.0060641,0.00081227,5.3758,0.017512
1.075,2.86,0.005,0.39759,-0.004197,5.6178e-25,0,0.0024357,0.00043322,3.3448,0.017989
1.025,2.916,0.005,0.44713,4.1172e-05,-1.9873e-25,0,0.00086712,0.00060296,1.4381,0.018179
0.975,2.972,0.005,0.43293,-0.0024507,-2.9401e-24,0,0.0019961,0.00028093,7.1054,0.018379
3.975,0.024,0.005,-0.14327,0.00059144,-8.7223e-25,0,0.00053885,0.00012511,4.307,0.0092497
3.925,0.072,0.005,-0.15741,0.0013093,7.3399e-25,0,0.0004657,0.00031846,1.4623,0.0093228
3.875,0.12,0.005,-0.15602,0.0021988,5.0141e-25,0,0.00065266,0.00073187,0.89176,0.0093857
3.825,0.168,0.005,-0.15116,0.0029487,4.0915e-25,0,0.00085749,0.0012266,0.69908,0.0094606
3.775,0.216,0.005,-0.14514,0.0036894,4.9555e-25,0,0.0010472,0.0017221,0.60811,0.0095308
3.725,0.264,0.005,-0.13869,0.0044041,-4.5201e-25,0,0.0012202,0.0021942,0.55609,0.0095978
3.675,0.312,0.005,-0.13202,0.0050911,-7.4544e-39,0,0.0013777,0.002636,0.52264,0.0096626
3.625,0.36,0.005,-0.12526,0.0057525,4.1028e-25,0,0.0015211,0.0030467,0.49925,0.009725
3.575,0.408,0.005,-0.11844,0.0063875,3.7404e-25,0,0.001651,0.0034274,0.4817,0.0097852
3.525,0.456,0.005,-0.11161,0.0069952,-1.1938e-25,0,0.0017677,0.00378,0.46764,0.0098434
3.475,0.50502,0.005,-0.10467,0.0075851,-3.6932e-25,0,0.0018739,0.0041143,0.45545,0.0098997
3.425,0.55506,0.005,-0.097636,0.0081527,-2.3379e-25,0,0.0019683,0.0044295,0.44437,0.0099541
3.375,0.60511,0.005,-0.090678,0.0086865,2.1021e-25,0,0.0020489,0.0047217,0.43393,0.010007
3.325,0.65515,0.005,-0.083815,0.0091872,2.9924e-39,0,0.0021156,0.0049929,0.42372,0.010059
3.275,0.70519,0.005,-0.077068,0.0096574,-3.2827e-25,0,0.0021686,0.0052448,0.41349,0.010109
3.225,0.75523,0.005,-0.070454,0.0101,-6.4547e-25,0,0.0022083,0.0054782,0.40311,0.010158
3.175,0.80528,0.005,-0.063993,0.010514,-8.9129e-26,0,0.0022351,0.0056935,0.39257,0.010207
3.125,0.85532,0.005,-0.057708,0.010897,-3.3011e-25,0,0.0022496,0.0058901,0.38193,0.010258
3.075,0.90536,0.005,-0.05162,0.011247,2.5543e-25,0,0.0022527,0.0060671,0.37129,0.010311
3.025,0.9554,0.005,-0.045738,0.011571,-1.3758e-34,0,0.0022453,0.0062235,0.36077,0.010368
2.975,1.0054,0.005,-0.04006,0.011875,-3.3805e-25,0,0.0022284,0.0063586,0.35045,0.010428
2.925,1.0555,0.005,-0.034576,0.012166,-3.4016e-25,0,0.002203,0.0064718,0.3404,0.010491
2.875,1.1055,0.005,-0.029276,0.012449,-7.0279e-26,0,0.0021699,0.0065625,0.33066,0.010558
2.825,1.1556,0.005,-0.024148,0.012727,-3.4757e-25,0,0.0021301,0.0066304,0.32126,0.010629
2.775,1.2056,0.005,-0.019181,0.013004,3.5341e-25,0,0.0020841,0.0066754,0.3122,0.010704
2.725,1.2557,0.005,-0.014363,0.013281,0,0,0.0020326,0.0066971,0.3035,0.010783
2.675,1.3057,0.005,-0.0096825,0.01356,-3.9095e-25,0,0.0019763,0.0066957,0.29515,0.010866
2.625,1.3557,0.005,-0.0051299,0.013843,7.4197e-34,0,0.0019157,0.0066711,0.28717,0.010955
2.575,1.4058,0.005,-0.00069499,0.014131,-3.4126e-25,0,0.0018517,0.0066236,0.27956,0.011049
2.525,1.4558,0.005,0.0036319,0.014424,-5.5638e-25,0,0.0017847,0.0065531,0.27234,0.011149
2.475,1.5059,0.005,0.0078597,0.014721,1.031e-24,0,0.0017154,0.00646,0.26554,0.011256
2.425,1.5559,0.005,0.011997,0.015024,1.9506e-38,0,0.0016443,0.0063459,0.25911,0.011369
2.375,1.606,0.005,0.01605,0.01533,-1.3816e-25,0,0.0015718,0.0062126,0.25301,0.011489
2.325,1.656,0.005,0.020024,0.015639,1.6266e-25,0,0.0014987,0.006061,0.24727,0.011617
2.275,1.706,0.005,0.023925,0.015947,-1.892e-25,0,0.0014253,0.005892,0.24191,0.011753
2.225,1.7561,0.005,0.027755,0.016252,2.1807e-25,0,0.0013523,0.0057069,0.23695,0.011898
2.175,1.8061,0.005,0.031516,0.01655,-5.7179e-25,0,0.00128,0.0055071,0.23243,0.012051
2.125,1.8562,0.005,0.035209,0.016837,9.4381e-25,0,0.001209,0.0052941,0.22836,0.012215
2.075,1.9062,0.005,0.038832,0.017108,3.4983e-25,0,0.0011395,0.0050694,0.22478,0.012388
2.025,1.9563,0.005,0.042384,0.017352,6.8725e-33,0,0.0010719,0.0048344,0.22172,0.01257
1.975,2.0063,0.005,0.045862,0.017563,0,0,0.0010064,0.004547,0.21923,0.012762
1.925,2.0563,0.005,0.049261,0.017731,4.5079e-25,0,0.00094316,0.0042482,0.21735,0.012965
1.875,2.1064,0.005,0.052575,0.017843,-9.5345e-25,0,0.00088243,0.0039458,0.21619,0.013179
1.825,2.1564,0.005,0.055792,0.017885,-1.8957e-38,0,0.0008244,0.003643,0.21587,0.013405
1.775,2.2065,0.005,0.058896,0.017842,0,0,0.00076928,0.003351,0.2166,0.013644
1.725,2.2565,0.005,0.06186,0.017698,0,0,0.00071739,0.0030918,0.21871,0.013895
1.675,2.3066,0.005,0.064623,0.017443,3.6167e-24,0,0.0006693,0.0028867,0.22286,0.014158
1.625,2.3566,0.005,0.067097,0.017081,-1.657e-24,0,0.00062592,0.0027171,0.23037,0.014434
1.575,2.4066,0.005,0.069246,0.01659,6.2044e-24,0,0.00058792,0.0024054,0.24442,0.014724
1.525,2.4567,0.005,0.071087,0.015939,-2.0661e-24,0,0.00055744,0.0020376,0.27357,0.015028
1.475,2.5067,0.005,0.072701,0.015082,2.1152e-25,0,0.00054047,0.0015674,0.34482,0.015349
1.425,2.5568,0.005,0.074433,0.013929,-4.6919e-24,0,0.00055754,0.0010826,0.51498,0.015681
1.375,2.6068,0.005,0.077669,0.012324,-4.5208e-24,0,0.0006785,0.00074957,0.90519,0.016012
1.325,2.6569,0.005,0.087471,0.0098143,-5.6162e-24,0,0.0011383,0.00066313,1.7165,0.016322
1.275,2.7069,0.005,0.11309,0.005949,1.0236e-24,0,0.0023264,0.00083178,2.7969,0.016614
1.225,2.7569,0.005,0.16312,0.0014706,-5.9456e-24,0,0.0043487,0.00094204,4.023,0.016952
1.175,2.807,0.005,0.25089,-0.0036849,3.0502e-24,0,0.0060135,0.00082821,5.287,0.017263
1.125,2.86,0.005,0.39576,-0.0041374,-1.6355e-24,0,0.0025654,0.00044671,3.4959,0.017736
1.075,2.916,0.005,0.44637,-1.9525e-05,1.3445e-24,0,0.00089928,0.00059807,1.5036,0.01795
1.025,2.972,0.005,0.43188,-0.0023894,1.4834e-24,0,0.0020377,0.00028384,7.1791,0.018144
4.025,0.024,0.005,-0.14422,0.00059224,-8.4884e-25,0,0.00054414,0.00012572,4.3281,0.0091946
3.975,0.072,0.005,-0.1583,0.0013026,3.1349e-25,0,0.00047034,0.00032028,1.4685,0.0092663
3.925,0.12,0.005,-0.15683,0.0021902,-2.8906e-39,0,0.00065849,0.0007354,0.89542,0.009328
3.875,0.168,0.005,-0.15192,0.0029308,-1.4843e-25,0,0.00086439,0.0012316,0.70187,0.0094024
3.825,0.216,0.005,-0.14587,0.0036639,-1.6901e-25,0,0.001055,0.0017283,0.61042,0.0094716
3.775,0.264,0.005,-0.13938,0.0043705,1.3247e-24,0,0.0012287,0.0022014,0.55814,0.0095377
3.725,0.312,0.005,-0.13268,0.0050491,-4.0975e-25,0,0.0013871,0.0026443,0.52456,0.0096015
3.675,0.36,0.005,-0.12587,0.0057017,-7.7608e-25,0,0.0015313,0.0030559,0.50111,0.0096631
3.625,0.408,0.005,-0.11902,0.0063276,-2.6202e-38,0,0.0016622,0.0034374,0.48355,0.0097225
3.575,0.456,0.005,-0.11215,0.0069256,6.28e-39,0,0.0017799,0.0037909,0.46952,0.0097801
3.525,0.50502,0.005,-0.10516,0.007505,-6.2046e-27,0,0.0018872,0.0041261,0.45738,0.0098358
3.475,0.55506,0.005,-0.098089,0.0080609,3.5109e-25,0,0.0019828,0.0044423,0.44635,0.0098897
3.425,0.60511,0.005,-0.091083,0.0085818,-3.4042e-25,0,0.0020646,0.0047358,0.43596,0.0099422
3.375,0.65515,0.005,-0.08417,0.0090673,3.3054e-25,0,0.0021325,0.0050085,0.42578,0.0099938
3.325,0.70519,0.005,-0.077372,0.0095191,7.2699e-26,0,0.0021867,0.0052622,0.41555,0.010045
3.275,0.75523,0.005,-0.070706,0.0099382,-8.0701e-26,0,0.0022276,0.0054981,0.40515,0.010094
3.225,0.80528,0.005,-0.064194,0.010328,-8.7363e-26,0,0.0022554,0.0057165,0.39454,0.010141
3.175,0.85532,0.005,-0.057858,0.01069,-3.1791e-25,0,0.0022709,0.0059168,0.3838,0.010188
3.125,0.90536,0.005,-0.05172,0.011021,-1.9407e-41,0,0.0022749,0.006098,0.37305,0.01024
3.075,0.9554,0.005,-0.045793,0.011324,-2.6068e-25,0,0.0022683,0.0062589,0.36242,0.010295
3.025,1.0054,0.005,-0.040076,0.011605,2.272e-34,0,0.0022523,0.0063986,0.352,0.010354
2.975,1.0555,0.005,-0.034557,0.011872,-4.5329e-26,0,0.0022277,0.0065164,0.34185,0.010416
2.925,1.1055,0.005,-0.029227,0.012131,-3.353e-25,0,0.0021954,0.0066119,0.33204,0.010482
2.875,1.1556,0.005,-0.024071,0.012384,-1.2389e-38,0,0.0021563,0.0066847,0.32257,0.010552
2.825,1.2056,0.005,-0.019077,0.012636,-1.6501e-26,0,0.002111,0.0067343,0.31346,0.010625
2.775,1.2557,0.005,-0.014234,0.012887,-3.515e-25,0,0.0020601,0.0067607,0.30472,0.010703
2.725,1.3057,0.005,-0.0095305,0.01314,2.5438e-38,0,0.0020044,0.0067639,0.29634,0.010785
2.675,1.3557,0.005,-0.0049552,0.013396,3.6405e-26,0,0.0019444,0.0067437,0.28832,0.010873
2.625,1.4058,0.005,-0.00049816,0.013657,9.9883e-39,0,0.0018807,0.0067003,0.28068,0.010965
2.575,1.4558,0.005,0.0038505,0.013923,-7.1621e-26,0,0.0018139,0.0066338,0.27343,0.011063
2.525,1.5059,0.005,0.0081,0.014194,2.2641e-25,0,0.0017447,0.0065442,0.26659,0.011167
2.475,1.5559,0.005,0.012259,0.01447,4.2268e-25,0,0.0016735,0.0064333,0.26012,0.011278
2.425,1.606,0.005,0.016334,0.01475,1.3227e-25,0,0.0016008,0.0063028,0.25398,0.011395
2.375,1.656,0.005,0.020331,0.015034,-6.178e-25,0,0.0015272,0.0061534,0.24819,0.01152
2.325,1.706,0.005,0.024256,0.015319,3.0646e-25,0,0.0014533,0.0059862,0.24277,0.011652
2.275,1.7561,0.005,0.028111,0.015602,1.3398e-24,0,0.0013795,0.0058023,0.23776,0.011793
2.225,1.8061,0.005,0.031899,0.015882,-2.3551e-25,0,0.0013065,0.005603,0.23317,0.011943
2.175,1.8562,0.005,0.035622,0.016153,-5.8994e-25,0,0.0012345,0.0053899,0.22904,0.012101
2.125,1.9062,0.005,0.039279,0.016408,9.2927e-25,0,0.001164,0.0051645,0.22538,0.012268
2.075,1.9563,0.005,0.042872,0.016639,-7.0029e-25,0,0.0010952,0.0048849,0.22224,0.012445
2.025,2.0063,0.005,0.046399,0.01684,7.1144e-25,0,0.0010284,0.004587,0.21965,0.01263
1.975,2.0563,0.005,0.049858,0.016999,-1.248e-24,0,0.00096386,0.0042832,0.21769,0.012826
1.925,2.1064,0.005,0.05324,0.017103,-4.52e-25,0,0.00090175,0.0039757,0.21643,0.013034
1.875,2.1564,0.005,0.056536,0.017141,-1.0386e-24,0,0.00084229,0.003671,0.21602,0.013253
1.825,2.2065,0.005,0.059731,0.017097,5.7019e-25,0,0.0007857,0.0033819,0.21666,0.013484
1.775,2.2565,0.005,0.06279,0.016958,0,0,0.00073237,0.0031334,0.21873,0.013727
1.725,2.3066,0.005,0.065646,0.016715,6.8715e-25,0,0.00068299,0.0029424,0.22293,0.013981
1.675,2.3566,0.005,0.068213,0.016373,7.6204e-25,0,0.00063849,0.0027678,0.23068,0.014249
1.625,2.4066,0.005,0.070476,0.015912,-8.7973e-25,0,0.0005996,0.002443,0.24543,0.014531
1.575,2.4567,0.005,0.072467,0.015295,2.0068e-24,0,0.00056854,0.002057,0.27639,0.014827
1.525,2.5067,0.005,0.07429,0.014479,-2.5949e-32,0,0.00055197,0.0015659,0.3525,0.015139
1.475,2.5568,0.005,0.07635,0.013375,4.5847e-24,0,0.0005726,0.0010718,0.53424,0.015463
1.425,2.6068,0.005,0.080184,0.011815,-8.7684e-24,0,0.00070621,0.00075114,0.94019,0.015785
1.375,2.6569,0.005,0.091035,0.0093391,-3.7476e-24,0,0.0011943,0.0006822,1.7506,0.016086
1.325,2.7069,0.005,0.11766,0.0055591,4.5152e-38,0,0.0024006,0.00085791,2.7982,0.016375
1.275,2.7569,0.005,0.16785,0.001254,3.218e-24,0,0.0043833,0.00095883,3.9813,0.01671
1.225,2.807,0.005,0.25396,-0.0036658,-1.0545e-24,0,0.0059588,0.00084363,5.2004,0.017006
1.175,2.86,0.005,0.394,-0.004099,-9.42e-25,0,0.0026931,0.00046032,3.6274,0.017487
1.125,2.916,0.005,0.44559,-8.6038e-05,0,0,0.00093227,0.00059435,1.5685,0.017717
1.075,2.972,0.005,0.43085,-0.0023239,1.5064e-24,0,0.0020762,0.00028651,7.2465,0.017906
4.075,0.024,0.005,-0.14517,0.00059261,7.3128e-25,0,0.00054947,0.00012634,4.3493,0.0091405
4.025,0.072,0.005,-0.15917,0.0012954,1.5648e-25,0,0.00047505,0.00032213,1.4747,0.0092109
